seq,stamp,pose_source,f2f_init_used,map_converged,map_degenerate,map_score,f2f_init_score,map_conf_raw,map_conf,f2f_conf,w_f2f_t,w_f2f_r,w_f2f_ax,w_f2f_nonax,prior_mult,prior_hit_ratio,prior_avg_conf,prior_core_hit_ratio,prior_band_hit_ratio,prior_inner_hit_ratio,wall_ratio_inner,wall_relief_inner,wall_r,wall_r_axial_scale,inc_unknown_ratio,inc_stable_ratio,r_inc_static,inc_static_axial_scale,px,py,pz,qw,qx,qy,qz
0,0.896000000,map_only,0,1,0,0.007007829,nan,1.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.515208486,0.748018878,1.000000000,0.895027624,0.000000000,0.000000000,1.000000000,-0.164933443,0.027654301,0.750757873,0.999996841,-0.000027430,0.000025417,0.002520991
1,1.020000000,fused_map_f2f,1,1,0,0.006816187,0.004963291,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.035714286,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.406273917,0.704445051,1.000000000,0.891566265,0.000000000,0.000000000,1.000000000,-0.165008456,0.027305197,0.750912428,0.999996781,-0.000077549,0.000026018,0.002542388
2,1.096000000,fused_map_f2f,1,1,0,0.006820421,0.005198013,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.035714286,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.456028090,0.724346720,1.000000000,0.891402715,0.000000000,0.000000000,1.000000000,-0.164988309,0.027298169,0.750818431,0.999996722,-0.000074979,0.000029693,0.002558568
3,1.219000000,fused_map_f2f,1,1,0,0.006863554,0.005594117,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.035714286,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.412922620,0.707104532,1.000000000,0.896638234,0.000000000,0.000000000,1.000000000,-0.165073499,0.027385997,0.750784278,0.999996662,-0.000051903,0.000030154,0.002577374
4,1.321000000,fused_map_f2f,1,1,0,0.006894494,0.004634038,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.035714286,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.933333333,0.431264767,0.732505907,1.000000000,0.891566265,0.000000000,0.000000000,1.000000000,-0.164976448,0.027841037,0.750795126,0.999996603,-0.000003647,0.000046535,0.002611756
5,1.399000000,fused_map_f2f,1,1,0,0.006867747,0.005179842,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.035714286,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.497151735,0.740796178,1.000000000,0.892516323,0.000000000,0.000000000,1.000000000,-0.165406555,0.027479241,0.750771165,0.999996603,-0.000068957,0.000034509,0.002613512
6,1.515000000,fused_map_f2f,1,1,0,0.006809858,0.004479206,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.035714286,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.472528964,0.730947070,1.000000000,0.897384306,0.000000000,0.000000000,1.000000000,-0.165929273,0.027322061,0.750888169,0.999996603,-0.000063827,0.000028674,0.002596702
7,1.626000000,fused_map_f2f,1,1,0,0.006845190,0.005057201,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.035714286,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.438407766,0.717298590,1.000000000,0.892964824,0.000000000,0.000000000,1.000000000,-0.165699586,0.027327424,0.750847936,0.999996543,-0.000055016,0.000027190,0.002616673
8,1.703000000,fused_map_f2f,1,1,0,0.006819834,0.005096399,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.035714286,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.468448129,0.729314735,1.000000000,0.892408245,0.000000000,0.000000000,1.000000000,-0.166223764,0.027141448,0.750803947,0.999996543,-0.000078277,0.000031256,0.002629746
9,1.822000000,fused_map_f2f,1,1,0,0.006779852,0.005070145,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.035714286,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.465069240,0.727963180,1.000000000,0.894974874,0.000000000,0.000000000,1.000000000,-0.166281641,0.027055794,0.750700653,0.999996603,-0.000057252,0.000035012,0.002611630
10,1.900000000,fused_map_f2f,1,1,0,0.006757534,0.005478972,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.035714286,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.431226012,0.714425888,1.000000000,0.896188566,0.000000000,0.000000000,1.000000000,-0.166128621,0.027208213,0.750589907,0.999996603,-0.000078188,0.000039328,0.002598507
11,2.010000000,fused_map_f2f,1,1,0,0.006772748,0.005540353,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.035714286,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.520467834,0.750122617,1.000000000,0.892964824,0.000000000,0.000000000,1.000000000,-0.166687608,0.027448777,0.750695527,0.999996543,-0.000020811,0.000039247,0.002616961
12,2.122000000,fused_map_f2f,1,1,0,0.006809662,0.005600582,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.035714286,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.478237886,0.733230638,1.000000000,0.896084337,0.000000000,0.000000000,1.000000000,-0.166666910,0.027031807,0.750881076,0.999996424,-0.000100346,0.000020848,0.002671886
13,2.200000000,fused_map_f2f,1,1,0,0.006801357,0.005513047,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.035714286,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.870967742,0.376009011,0.672984250,1.000000000,0.896534405,0.000000000,0.000000000,1.000000000,-0.167312413,0.026848782,0.750891924,0.999996424,-0.000098341,0.000015060,0.002675146
14,2.309000000,fused_map_f2f,1,1,0,0.006816880,0.005118009,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036713828,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.472071268,0.730763991,1.000000000,0.895875252,0.765517241,0.685807951,1.029053863,-0.167666629,0.026899772,0.750845075,0.999996364,-0.000035108,0.000037263,0.002701648
15,2.409000000,fused_map_f2f,1,1,0,0.006806709,0.005324683,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036737685,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.454299101,0.723655124,1.000000000,0.896933132,0.776223776,0.696220823,1.029748055,-0.167364463,0.026799969,0.750856578,0.999996305,-0.000089158,0.000025762,0.002704664
16,2.518000000,fused_map_f2f,1,1,0,0.006820179,0.005104156,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036754962,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.453145535,0.723193698,1.000000000,0.896829391,0.784722222,0.703761953,1.030250797,-0.167521432,0.027234176,0.750512838,0.999996305,-0.000061284,0.000034951,0.002725662
17,2.596000000,fused_map_f2f,1,1,0,0.006810688,0.005636365,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036712210,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.435061012,0.715959889,1.000000000,0.891238671,0.768707483,0.685101835,1.029006789,-0.167057291,0.027122620,0.750885785,0.999996245,-0.000025672,0.000030387,0.002742122
18,2.709000000,fused_map_f2f,1,1,0,0.006838290,0.005579961,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036719677,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.373804116,0.691457130,1.000000000,0.894869215,0.769230769,0.688360935,1.029224062,-0.167381033,0.026968209,0.750824034,0.999996126,-0.000046544,0.000037582,0.002786736
19,2.803000000,fused_map_f2f,1,1,0,0.006830144,0.004815335,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036685717,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.933333333,0.361989588,0.704795835,1.000000000,0.893969849,0.753424658,0.673538928,1.028235929,-0.167289123,0.027163364,0.750870407,0.999996126,-0.000068359,0.000027139,0.002780432
20,2.915000000,fused_map_f2f,1,1,0,0.006891388,0.005832550,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036764265,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.870967742,0.483092110,0.715817489,1.000000000,0.892749245,0.792857143,0.707822615,1.030521508,-0.166875035,0.027589163,0.750710189,0.999996006,-0.000009251,0.000038966,0.002814157
21,2.999000000,fused_map_f2f,1,1,0,0.006883475,0.005248409,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036729834,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.472885067,0.731089511,1.000000000,0.890735146,0.777777778,0.692794002,1.029519600,-0.167108029,0.026863819,0.750838637,0.999995947,-0.000109500,0.000036895,0.002851276
22,3.112000000,fused_map_f2f,1,1,0,0.006872922,0.003303827,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036763482,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.459601172,0.725775953,1.000000000,0.896984925,0.788732394,0.707481067,1.030498738,-0.167074680,0.027215712,0.750777841,0.999995887,-0.000086715,0.000034341,0.002858270
23,3.225000000,fused_map_f2f,1,1,0,0.006901109,0.005312730,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036749110,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.348178417,0.681206851,1.000000000,0.893574297,0.784722222,0.701207608,1.030080507,-0.167136490,0.027237797,0.750723302,0.999995887,-0.000048302,0.000031369,0.002874396
24,3.315000000,fused_map_f2f,1,1,0,0.007071722,0.003322313,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036683660,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.459504278,0.725737195,1.000000000,0.890954774,0.754966887,0.672641352,1.028176090,-0.160811022,0.027190076,0.750739992,0.999995947,-0.000057729,0.000036613,0.002840447
25,3.439000000,fused_map_f2f,1,1,0,0.008112232,0.003759858,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036783030,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.442162766,0.718800590,1.000000000,0.887096774,0.807142857,0.716013825,1.031067588,-0.134211928,0.027466727,0.750741065,0.999996126,-0.000046529,0.000047425,0.002782450
26,3.524000000,fused_map_f2f,1,1,0,0.008765421,0.005426703,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036722833,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.482289650,0.734851344,1.000000000,0.892964824,0.772413793,0.689738347,1.029315890,-0.108475931,0.027611205,0.750581026,0.999996305,0.000000458,0.000033447,0.002723221
27,3.609000000,fused_map_f2f,1,1,0,0.008489594,0.003860186,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036697194,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.573689228,0.771411175,1.000000000,0.896430367,0.756944444,0.678547986,1.028569866,-0.081549063,0.028026557,0.750411689,0.999996662,0.000010374,0.000042078,0.002576771
28,3.728000000,fused_map_f2f,1,1,0,0.006766154,0.005320631,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036627738,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.465324364,0.728065229,1.000000000,0.892068273,0.726666667,0.648236278,1.026549085,-0.033408593,0.029419102,0.750118554,0.999996543,0.000057933,0.000038428,0.002619501
29,3.806000000,fused_map_f2f,1,1,0,0.006238331,0.006342073,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036706418,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.514531920,0.747748252,1.000000000,0.889224572,0.767605634,0.682573791,1.028838253,0.003055634,0.028829040,0.750365257,0.999996662,-0.000051551,0.000028260,0.002590895
30,3.915000000,fused_map_f2f,1,1,0,0.007591384,0.007222169,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036642180,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.503349244,0.743275182,1.000000000,0.890899950,0.734693878,0.654538739,1.026969249,0.057449207,0.029059602,0.750335217,0.999996781,-0.000036146,0.000046775,0.002537655
31,4.021000000,fused_map_f2f,1,1,0,0.008526702,0.006847209,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036647939,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.459218834,0.725623017,1.000000000,0.894842263,0.734265734,0.657052012,1.027136801,0.119797774,0.029930009,0.750019193,0.999996960,0.000008372,0.000033040,0.002468627
32,4.100000000,fused_map_f2f,1,1,0,0.006473705,0.006844086,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036648693,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.376824805,0.692665406,1.000000000,0.895290581,0.734265734,0.657381196,1.027158746,0.168240100,0.030071490,0.750220537,0.999997079,0.000000939,0.000039278,0.002415427
33,4.211000000,fused_map_f2f,1,1,0,0.006714616,0.009976107,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036642023,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.390570534,0.698163697,1.000000000,0.891326022,0.734265734,0.654470156,1.026964677,0.242055029,0.029999437,0.750372469,0.999997318,-0.000036056,0.000043335,0.002321169
34,4.323000000,fused_map_f2f,1,1,0,0.008159415,0.009324854,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036761822,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.475005235,0.731937578,1.000000000,0.893446723,0.791044776,0.706756363,1.030450424,0.324533254,0.030194854,0.750569105,0.999997497,-0.000042568,0.000066661,0.002221352
35,4.410000000,fused_map_f2f,1,1,0,0.005908842,0.009802122,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036691537,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.935483871,0.486390457,0.755846506,1.000000000,0.895000000,0.755395683,0.676079137,1.028405276,0.392347753,0.030592756,0.750630617,0.999997616,-0.000022608,0.000078057,0.002167168
36,4.536000000,fused_map_f2f,1,1,0,0.008710237,0.011531445,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036577958,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.491013099,0.738340724,1.000000000,0.897602398,0.697986577,0.626514425,1.025100962,0.492715806,0.031300638,0.750387251,0.999997914,0.000046655,0.000032096,0.002046162
37,4.619000000,fused_map_f2f,1,1,0,0.006541315,0.008721135,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036669671,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.401304694,0.702457362,1.000000000,0.899500000,0.741007194,0.666535971,1.027769065,0.558610916,0.031398777,0.750481308,0.999998033,0.000012332,0.000050236,0.001980202
38,4.729000000,fused_map_f2f,1,1,0,0.006664370,0.010262896,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036581064,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.411992349,0.706732423,1.000000000,0.898715415,0.698630137,0.627869674,1.025191312,0.646705925,0.030772535,0.750412881,0.999998212,-0.000010722,0.000026301,0.001893124
39,4.806000000,fused_map_f2f,1,1,0,0.008604257,0.008140750,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036526929,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.594711355,0.779820026,1.000000000,0.897219464,0.673469388,0.604249843,1.023616656,0.708574712,0.031204993,0.750351667,0.999998212,0.000036245,0.000027863,0.001891934
40,4.926000000,fused_map_f2f,1,1,0,0.005723200,0.011568617,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036526731,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.427708256,0.713018786,1.000000000,0.903193613,0.668918919,0.604163295,1.023610886,0.803236604,0.031171722,0.750490069,0.999998331,0.000013947,0.000051945,0.001816654
41,5.011000000,fused_map_f2f,1,1,0,0.007902581,0.008433292,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036593297,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.935483871,0.429974139,0.733279978,1.000000000,0.900148295,0.703448276,0.633207766,1.025547184,0.873884618,0.030799966,0.750281811,0.999998510,0.000006453,0.000041944,0.001735004
42,5.119000000,fused_map_f2f,1,1,0,0.006312244,0.010304409,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036558446,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.428809855,0.713459426,1.000000000,0.908461158,0.680272109,0.618000788,1.024533386,0.960151672,0.031562489,0.750679612,0.999998450,0.000109669,0.000040187,0.001738663
43,5.202000000,fused_map_f2f,1,1,0,0.005958249,0.008719786,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036513361,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.935483871,0.545002636,0.779291377,1.000000000,0.903478687,0.662251656,0.598330256,1.023222017,1.026878953,0.031722978,0.750687778,0.999998569,0.000092423,0.000049125,0.001689696
44,5.313000000,fused_map_f2f,1,1,0,0.008196062,0.011511944,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036497827,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.479497669,0.733734552,1.000000000,0.899653979,0.657534247,0.591553301,1.022770220,1.119567871,0.032230180,0.750208676,0.999998450,0.000084975,0.000047768,0.001752346
45,5.430000000,fused_map_f2f,1,1,0,0.005637076,0.011443029,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036497441,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.935483871,0.448839754,0.740826224,1.000000000,0.905558288,0.653061224,0.591385005,1.022759000,1.212304115,0.031326558,0.750906289,0.999998689,0.000015059,0.000027261,0.001611796
46,5.504000000,fused_map_f2f,1,1,0,0.007822183,0.008382879,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036530553,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.935483871,0.489103854,0.756931864,1.000000000,0.905623472,0.668965517,0.605830874,1.023722058,1.274330735,0.031604230,0.750993669,0.999998689,0.000036160,0.000028773,0.001620718
47,5.618000000,fused_map_f2f,1,1,0,0.005969925,0.010474170,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036566761,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.967741935,0.509254400,0.784346921,1.000000000,0.906542056,0.685714286,0.621628838,1.024775256,1.365694404,0.031638231,0.751316667,0.999998808,0.000031795,0.000041332,0.001543603
48,5.701000000,fused_map_f2f,1,1,0,0.005904244,0.008314151,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036506884,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.903225806,0.624291570,0.791652112,1.000000000,0.911866076,0.653061224,0.595504376,1.023033625,1.430858016,0.031045932,0.751485527,0.999998868,0.000054275,0.000004443,0.001518164
49,5.814000000,fused_map_f2f,1,1,0,0.007843891,0.011127670,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036600386,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.935483871,0.508314428,0.764616094,1.000000000,0.909001476,0.700000000,0.636301033,1.025753402,1.523274183,0.032230891,0.752141118,0.999998927,0.000013730,-0.000014587,0.001457680
50,5.927000000,fused_map_f2f,1,1,0,0.005498615,0.010319694,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036541885,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.935483871,0.373559452,0.710714103,1.000000000,0.909800098,0.671328671,0.610774891,1.024051659,1.614103913,0.031762697,0.751955271,0.999999046,-0.000007680,-0.000002949,0.001386192
51,6.001000000,fused_map_f2f,1,1,0,0.007609098,0.007635422,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036500103,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.967741935,0.477508337,0.771648496,1.000000000,0.910200098,0.651006711,0.592546372,1.022836425,1.671896815,0.031880103,0.752025962,0.999999106,0.000019134,0.000006884,0.001339503
52,6.107000000,fused_map_f2f,1,1,0,0.005854680,0.009100571,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036653829,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.967741935,0.527995467,0.791843348,1.000000000,0.912810521,0.722627737,0.659622201,1.027308147,1.762013197,0.031366076,0.752800703,0.999999106,0.000008641,-0.000010422,0.001323328
53,6.233000000,fused_map_f2f,1,1,0,0.007041660,0.012375428,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036649141,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.967741935,0.520055122,0.788667210,1.000000000,0.909002904,0.723404255,0.657576569,1.027171771,1.863761187,0.031702984,0.752908468,0.999999166,0.000010350,0.000009659,0.001280731
54,6.317000000,fused_map_f2f,1,1,0,0.006994737,0.007018735,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036599926,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.967741935,0.538333946,0.795978740,1.000000000,0.913213067,0.696551724,0.636100136,1.025740009,1.936282039,0.032911837,0.752858758,0.999999106,0.000086697,-0.000005375,0.001343873
55,6.420000000,fused_map_f2f,1,1,0,0.005496040,0.010253462,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036578408,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.935483871,0.517110913,0.768134688,1.000000000,0.910992218,0.687943262,0.626710958,1.025114064,2.017464399,0.032661341,0.753003895,0.999999166,0.000024221,-0.000002114,0.001292405
56,6.497000000,fused_map_f2f,1,1,0,0.007808278,0.008043593,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036625020,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.935483871,0.543664903,0.778756284,1.000000000,0.912340842,0.709219858,0.647050243,1.026470016,2.078682899,0.032564454,0.752883792,0.999999225,0.000053060,0.000009006,0.001248533
57,6.617000000,fused_map_f2f,1,1,0,0.005332210,0.010666819,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036615554,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.967741935,0.567907878,0.807808313,1.000000000,0.909179213,0.707142857,0.642919586,1.026194639,2.179727793,0.032803766,0.752804160,0.999999285,0.000044123,-0.000005692,0.001206530
58,6.701000000,fused_map_f2f,1,1,0,0.006142346,0.008993561,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036584104,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.967741935,0.484692904,0.774522323,1.000000000,0.914604561,0.687943262,0.629196045,1.025279736,2.246659517,0.033102833,0.753035426,0.999999285,0.000074765,-0.000006384,0.001185876
59,6.814000000,fused_map_f2f,1,1,0,0.006746725,0.011734527,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036611128,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.967741935,0.588204057,0.815926784,1.000000000,0.915697674,0.700000000,0.640988372,1.026065891,2.341573715,0.034189332,0.752255797,0.999999166,0.000071369,-0.000004441,0.001274776
60,6.896000000,fused_map_f2f,1,1,0,0.005293475,0.007163823,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036634118,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.906250000,0.480559970,0.735973988,1.000000000,0.912771084,0.713235294,0.651020553,1.026734704,2.406738281,0.033632688,0.752366960,0.999999285,0.000098758,0.000005447,0.001182909
61,7.009000000,fused_map_f2f,1,1,0,0.008546160,0.011239403,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036544994,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.967741935,0.544769752,0.798553062,1.000000000,0.914975845,0.669014085,0.612131728,1.024142115,2.504993677,0.034879934,0.752236903,0.999998927,0.000019173,-0.000017380,0.001456600
62,7.117000000,fused_map_f2f,1,1,0,0.005353564,0.008663457,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036542486,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.906250000,0.536060082,0.758174033,1.000000000,0.913339825,0.669014085,0.611037207,1.024069147,2.588648796,0.032761969,0.752066493,0.999999285,0.000056068,-0.000003940,0.001199087
63,7.237000000,fused_map_f2f,1,1,0,0.008024013,0.011417240,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036592717,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.937500000,0.444193321,0.740177329,1.000000000,0.916465476,0.690647482,0.632954573,1.025530305,2.685595274,0.032978166,0.752131701,0.999999285,0.000084381,0.000002368,0.001168180
64,7.323000000,fused_map_f2f,1,1,0,0.005912371,0.007543252,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036613653,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.937500000,0.555840047,0.784836019,1.000000000,0.917271408,0.700000000,0.642089985,1.026139332,2.762116671,0.034431104,0.752141237,0.999999166,0.000152914,-0.000018584,0.001273687
65,7.429000000,fused_map_f2f,1,1,0,0.006270622,0.010673087,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036667188,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.937500000,0.639263446,0.818205379,1.000000000,0.919284679,0.723880597,0.665452342,1.027696823,2.846320868,0.034298617,0.752082407,0.999999225,0.000166794,-0.000018854,0.001214229
66,7.501000000,fused_map_f2f,1,1,0,0.008432400,0.008027677,1.000000000,1.000000000,0.100000000,0.010989011,0.010989011,0.036591236,0.002770083,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.937500000,0.565268954,0.788607581,1.000000000,0.919128329,0.687943262,0.632308141,1.025487209,2.906025171,0.035187811,0.751844645,0.999999166,0.000139437,-0.000031487,0.001258880
